key;structure;modulation;num_sections;response_size_bytes;response_json;computation_time_ms
Random;AB;Random;2;269;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Gm7,C7|C7,Gm7,C7,Fmaj7|Abm7,Gm7b5|C7b9,Fmaj7|B7#11,Bbmaj7,B07,C7|Am7,D7|G7,G7|Gm7,C7"",""label"":""A"",""key"":""F""},{""chords"":""Gm7|Am7b5,D7#9|Gm7|C7|C7|C7,Db7|Gb7|Bm7|E7b9|Am|Am|Gm7|Gm7|Gm7|C7|Db7"",""label"":""B"",""key"":""Gmin""}]};805
Random;AB;Random;2;194;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""C|C,Db|Bbm7|C#m7b5|F#7b9,B7alt|Emaj7,Dm7|G7|C6"",""label"":""A"",""key"":""C""},{""chords"":""Fmaj7|A7|Dm|Em7b5|A7b9|Dm7|G7|Cmaj7"",""label"":""B"",""key"":""F""}]};839
Random;AB;Random;2;241;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""F7sus,Cm7|F7,Eb7|Dm7,G7|Gm7,C7|F6,Gm7|C7,C7|Fmaj7,Bb7|Am7,D7,Gm7,C7"",""label"":""A"",""key"":""F""},{""chords"":""Gm9,C7|Fmaj7,A7|Abmaj7,D7|Gm,Gm7|Am7|Bbmaj7|C7sus|Dm,Em7b5"",""label"":""B"",""key"":""Dmin""}]};874
Random;AB;Random;2;35;{""error"":""Request failed with status code 500""};818
Random;AB;Random;2;195;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Dm7,Gm7|C7,Fmaj7|F6,F7#5#9|Cm7,F7b9|Bb6|F7"",""label"":""A"",""key"":""Bb""},{""chords"":""Dm7|Dm7|Cm7|Cm7|F7|Bb7|A7b9|Dm7,Dm7"",""label"":""B"",""key"":""Dmin""}]};813
Random;AB;Random;2;243;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Cm7|B7b5|Bbmaj7|Db07|Cm7|F7,Bbmaj7|Bbmaj7|Cm7"",""label"":""A"",""key"":""Bb""},{""chords"":""Fm7|F7|Bb7#9|Ebmaj7|Ebmaj7|F#m7|B7|Emaj7|Gm7b5|C7b5b9|Fm9|Bb13|Bb13|Fm9|Bb13|Fm9"",""label"":""B"",""key"":""Fmin""}]};836
Random;AB;Random;2;242;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Fmaj7,Bm7b5|E7b9,Am7|Dm7,Dm7|Gm7,C7|Gm7,C7|Am7,Ab07|Gm7,C7"",""label"":""A"",""key"":""F""},{""chords"":""Em7,Am7|Gm7,C7|B7,Em7|F#m7,Amaj7|Amaj7,Amaj7|Amaj7,Amaj7|Amaj7|Amaj7"",""label"":""B"",""key"":""Emin""}]};828
Random;AB;Random;2;190;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Fmaj7|Bb|Fmaj7|Cm7|F7|Bb6|G7,Gm7|C7,Am7"",""label"":""A"",""key"":""F""},{""chords"":""Gmaj7|Em7,Em7|Am7|D7|Gmaj7|C7|Bm7|Bb07"",""label"":""B"",""key"":""G""}]};827
Random;AB;Random;2;292;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""Am7b5|D7b9|G13sus|Am7b5|Ab7|Dm7|G7|Cmaj7|Am7|F#m7b5|B7b9|Em7|A7b13|Dm7|Ab7b5"",""label"":""A"",""key"":""C""},{""chords"":""G7b9sus,C6|G9|C7,F|Dm11|G7b9sus,C69,Eb13,Abmaj7|Bbm7,Abmaj7|Abmaj7,Abmaj7,Dbmaj7,Em7|A7,Dm7,Dm7b5,G13b9"",""label"":""B"",""key"":""C""}]};783
Random;AB;Random;2;180;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Fmaj7|Bbm7|Am7,Ab07|Gm7"",""label"":""A"",""key"":""F""},{""chords"":""Ebmaj7|Cm7|F7|Bb7|Bb7#5,Ab|Bb7|Bb7#5|Ebmaj7"",""label"":""B"",""key"":""Eb""}]};810
Random;AB;Random;2;236;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Dm7,Gm7|Em7b5,A7b9|Dm7,Gm7|C7,F6|F7|Bbmaj7|A7alt,D7b9|Gm7,C7"",""label"":""A"",""key"":""F""},{""chords"":""Em7,Em7|Dm7,G7|Cmaj7,Em7|Em7|Am7|B7|Cmaj7|Cmaj7,Am7,D7,Gmaj7"",""label"":""B"",""key"":""Emin""}]};889
Random;AB;Random;2;150;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""G|F|Eb|F|Gm|A7sus|Ab7sus|Ab7sus"",""label"":""A"",""key"":""C""},{""chords"":""Am7"",""label"":""B"",""key"":""Amin""}]};891
Random;AB;Random;2;277;{""key"":""Gmin"",""structure"":""AB"",""sections"":[{""chords"":""Gm7,Dm7|Gm7,Gm7|Am7b5,D7b13|Gm6,Eb7|Abmaj7,Bb7|Abmaj7,Am7|D7,G7b13|Cm7,F7|Bbmaj7,Bbmaj7|Am7b5,D7b9|Gm7|Eb7"",""label"":""A"",""key"":""Gmin""},{""chords"":""Gm|A7b9,Dm7|Gm7|F7|Abmaj7#11|Gbmaj7#11|Am7b5|D7b9"",""label"":""B"",""key"":""Gmin""}]};853
Random;AB;Random;2;327;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Fmaj7,Bm7b5|E7,Amaj7,C7,Fmaj7|Fmaj7,Em7b5|A7b9|Dm7,Gm7|C7,F6|G7,Gm7|C7"",""label"":""A"",""key"":""F""},{""chords"":""F#m,D9#11|G#7,C#7#5|F#m,Dmaj7|G#7|C#7#5,F#m|G#m7b5,C#7|F#m,F#m7|B7,Emaj7|A9#11,Emaj7|A9#11,Emaj7|A9#11|Emaj7|A9#11,Am7|D7,Gmaj7|C7|Bm7b5,Bb7"",""label"":""B"",""key"":""F#min""}]};838
Random;AB;Random;2;200;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""F13,E7#9|Am7,Abmaj7|Abmaj7,G7b9|G7b9|G7b5|Gm7|C7,F6|Gm7"",""label"":""A"",""key"":""F""},{""chords"":""Gm,Em7b5|A7b9|D7b9,Gm|Gm,Gmb6"",""label"":""B"",""key"":""Gmin""}]};858
Random;AB;Random;2;221;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""Cmaj7|C6|C7|F#m7|B7b9|Em7|A7b9|Dm7|G7|G7,Em7|Am7,Dm7|G7"",""label"":""A"",""key"":""C""},{""chords"":""Cmaj7,Fm6|Em7,Dm7|G7|C6,Ab7|Dm7,A7|Dm7,G7|C,G7|Dm7,G7"",""label"":""B"",""key"":""C""}]};1013
Random;AB;Random;2;252;{""key"":""Amin"",""structure"":""AB"",""sections"":[{""chords"":""Am6|Am6|Dm6|Dm11|Am9|Fm9|Dm7b5|Bm7b5|E7b9|Am|Dm7|Em7|Am|Bm7b5|Am7|A7b9"",""label"":""A"",""key"":""Amin""},{""chords"":""F#m,D7#9|Bm7,Ebmaj7|G#7,C#7|Bm7|Eb13,G#7#5#9|C#7#5|F#m|D7#9"",""label"":""B"",""key"":""F#min""}]};1000
Random;AB;Random;2;188;{""key"":""Eb"",""structure"":""AB"",""sections"":[{""chords"":""Ebmaj7|E07|Fm7|Bb7|Gm7|C7b9|F7|Fm7"",""label"":""A"",""key"":""Eb""},{""chords"":""Dm6|Em7b5|A7b9|Dm|Am7b5|D7b9|Gm6|Dm6"",""label"":""B"",""key"":""Dmin""}]};1027
Random;AB;Random;2;232;{""key"":""Eb"",""structure"":""AB"",""sections"":[{""chords"":""C7|Fm7|Bb7|Eb6|Fm7|Bb7|Ebmaj7|Fm7"",""label"":""A"",""key"":""Eb""},{""chords"":""Gm7,Gm7|Em7b5,D7b13|Am7b5,D7b9,Gm7,C9|Am7b5|D7b5#9,Gm|A7b9,D7b9|Am7b5,D7b9|Eb7,D7"",""label"":""B"",""key"":""Gmin""}]};1061
Random;AB;Random;2;207;{""key"":""G"",""structure"":""AB"",""sections"":[{""chords"":""Gmaj7|Cm7,F7|Bm7b5|E7b9|Am7,D7|Gmaj7|G6,E7"",""label"":""A"",""key"":""G""},{""chords"":""Am9|Am9|Abmaj7|Cmaj9|F#m7b5|F7#11|E7#9|E7#9,Fmaj7"",""label"":""B"",""key"":""Amin""}]};702
Random;AB;Random;2;35;{""error"":""Request failed with status code 500""};666
Random;AB;Random;2;206;{""key"":""Ab"",""structure"":""AB"",""sections"":[{""chords"":""Ab7sus,Ab7|Ab7,Db7|E7,Eb7|Ebm7"",""label"":""A"",""key"":""Ab""},{""chords"":""Dbmaj7|Bbm7|Bb7|A7|Dmaj7,Ab7b9#11|Dbmaj9,Gb13#11|Fm11|Bb7#11"",""label"":""B"",""key"":""Db""}]};735
Random;AB;Random;2;187;{""key"":""Cmin"",""structure"":""AB"",""sections"":[{""chords"":""Gsus|Eb|Cm7|Db7|Db7|Db7,Ebmaj7,Ebmaj7,Abmaj9|Dm7b5|G7#5,Cm7"",""label"":""A"",""key"":""Cmin""},{""chords"":""Bbmaj7/F"",""label"":""B"",""key"":""Bb""}]};778
Random;AB;Random;2;245;{""key"":""G"",""structure"":""AB"",""sections"":[{""chords"":""Gmaj7|G#07|Am7|D7|Dm7|G7|Cmaj7|Bm7|E7|Am7|D7|B7|Em7|A7|Am7|D7,D7|Am7|D7|G6|G6|G7|C7,Bm7"",""label"":""A"",""key"":""G""},{""chords"":""C#m7|F#7|G0|G#m7|Dm7|Abmaj7#11|Cm7|B7#9,Em"",""label"":""B"",""key"":""Emin""}]};837
Random;AB;Random;2;218;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Dm7|G7,Cm7|F7|Bbmaj7|Am7|Bm7,E7|Cmaj7|Am7"",""label"":""A"",""key"":""F""},{""chords"":""Fmaj7,Fmaj7|Fm7,Gbmaj7#11|C7,F6|C7,F6|Em7b5,A7|D7b13|Gm|Gmb6,Gm6"",""label"":""B"",""key"":""F""}]};812
Random;AB;Random;2;192;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""C6|C6|C6|A7|Dm7|G7|Cmaj7|F#7b9|F#7b9|Bm"",""label"":""A"",""key"":""C""},{""chords"":""Cmaj7|Am7|C7|Fmaj7|Bb7|Am7b5|D7b9|G13sus"",""label"":""B"",""key"":""C""}]};893
Random;AB;Random;2;256;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Fmaj7,Fmaj7|Gm7,C7,C7,Am7,D7,Gm7|C7,Gm7|C7,Fmaj7,Fmaj7,Bb7|F7,Cm7|F7,Bbmaj7,Bbm6,F6|Bbmaj7,Bbm6"",""label"":""A"",""key"":""F""},{""chords"":""Cm7|Cm7|Dm7|Bm7b5|Em7b5|A7b9|Ab7b5|G7#5,Cmaj7"",""label"":""B"",""key"":""Cmin""}]};901
Random;AB;Random;2;251;{""key"":""Eb"",""structure"":""AB"",""sections"":[{""chords"":""Ebmaj7,Bb7#5|Eb6,Cm7|Fm7,Bb7|Fm7,Bb7,Ebmaj7,Ebmaj7|Fm7,Db7#11|C7#5,Fm7|Bb7,Eb6|Bbm7,Eb7,C7b9,Fm7"",""label"":""A"",""key"":""Eb""},{""chords"":""Cm7|Dbmaj7|Ebm7|Gm9|Bb7|Ebm7|Ab7|D7#9"",""label"":""B"",""key"":""Cmin""}]};875
Random;AB;Random;2;211;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""D9|Fm6,A7|Dm7|G7|C7|Db7#11,Cm7|Bm7|E7"",""label"":""A"",""key"":""C""},{""chords"":""Cmaj7|C6|Am7|Dm7|G7|Em7|A7|Ab7|Dm7|G7|Dm7|G7|Cmaj7|Dm7|G7|Dm7"",""label"":""B"",""key"":""C""}]};828
Random;AB;Random;2;205;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""C|C,Cmaj7|Cmaj7|F7#11,E7b13|Em7b5,A7|Dm7,G7"",""label"":""A"",""key"":""C""},{""chords"":""Em9|Fmaj7#11|Em9|Fmaj9|Em9|Fmaj7#11|Em9|B7#5#9"",""label"":""B"",""key"":""Emin""}]};893
Random;AB;Random;2;223;{""key"":""Eb"",""structure"":""AB"",""sections"":[{""chords"":""Ebmaj7|Ebmaj7|Fm7,Bb7|Ebmaj7,Gm7|Abmaj7|Bb7b9|Ebmaj7|Dbmaj7"",""label"":""A"",""key"":""Eb""},{""chords"":""Gbmaj7|G7#11|Gbmaj7|G7#11|Gbmaj7,F7|G7|Cmaj7|Bm7"",""label"":""B"",""key"":""Gb""}]};842
Random;AB;Random;2;132;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Fmaj7|Dm7|G7|Gm7"",""label"":""A"",""key"":""F""},{""chords"":""Am7"",""label"":""B"",""key"":""G""}]};809
Random;AB;Random;2;207;{""key"":""G"",""structure"":""AB"",""sections"":[{""chords"":""Gmaj7,Gmaj7|F#m7b5"",""label"":""A"",""key"":""G""},{""chords"":""Emaj7|Emaj7|Emaj7|Bm7|E7b9sus|C#m7b5,F#7alt|B7alt|E7alt|Amaj7|Emaj7|C7|Emaj7"",""label"":""B"",""key"":""E""}]};812
Random;AB;Random;2;248;{""key"":""Eb"",""structure"":""AB"",""sections"":[{""chords"":""Eb6,Gm7b5|C7b9,Fm7|Bb7,Ebmaj7|Gb07,Bb7|Ebmaj7|Ebmaj7|Bbm7|Eb7"",""label"":""A"",""key"":""Eb""},{""chords"":""D7sus,D7|Bm7,Dm7b5|G7b9#5,Em7|Am7,D7b9|Gmaj7,Abmaj7|F7b9#5,Bm7|Bbm7|Eb7"",""label"":""B"",""key"":""Ab""}]};829
Random;AB;Random;2;213;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""Em7,A7,Dm7,G7|C6,Gm7|Dm7,G7|Cmaj7,F7|Bbmaj7|Bbmaj7|Eb7,C7|Bm7b5,E7b9"",""label"":""A"",""key"":""C""},{""chords"":""A7|Em7|A7|Am7|F7|Gmaj7|Gmaj7|Em7"",""label"":""B"",""key"":""G""}]};876
Random;AB;Random;2;180;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Gm7|C7,Fmaj7|Bm7b5|Bb7|F6|Gm7|C7|Gm7"",""label"":""A"",""key"":""F""},{""chords"":""Cm|Db|G7|Cmaj7|F7|Bm7|E7|Am7,D7"",""label"":""B"",""key"":""C""}]};830
Random;AB;Random;2;189;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Bbmaj7|Cm7|Cm7|F7|F7|Bbmaj7|Ebmaj7|Ebmaj7"",""label"":""A"",""key"":""Bb""},{""chords"":""Eb6,Eb6|Bb7|F7,Bb7|Ebmaj7,Ebmaj7"",""label"":""B"",""key"":""Eb""}]};910
Random;AB;Random;2;200;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""C|A7|D9|Fm6|Cmaj7|C6|Dm7|G7"",""label"":""A"",""key"":""C""},{""chords"":""C6|C6,Am7|Fmaj7,G7|C6,C6|G7sus|Cmaj7,Cmaj7|F#m7b5,Fm6|Em7,A7"",""label"":""B"",""key"":""C""}]};1049
Random;AB;Random;2;256;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""Cmaj7,Cmaj7|Gm7,C7,B7,Emaj7|Dm7,G7,C6,Bbm7|Eb7|Abmaj7,D7|Gm7,C7|F7,F7|C6,Dm7,G7"",""label"":""A"",""key"":""C""},{""chords"":""Dm11|Dm11,Dm11|Dm11|Dm11,Dm11|Dm11|Dm11|Dm11,Cm11|Cm11,Cm11,Cm11"",""label"":""B"",""key"":""G""}]};986
Random;AB;Random;2;234;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Fmaj7|Am7,D7|Gm7,D7b9|Bbm6,C7b9|F7"",""label"":""A"",""key"":""F""},{""chords"":""Fmaj7,Ebmaj7|Ebm7,Ab7|Gm7,C7|F6,D7|Gm7,C7|Eb7,Am7b5|D7b9|Gm7|C7|Fmaj7|F7|Bb6|Bbm6|C7b13"",""label"":""B"",""key"":""F""}]};1013
Random;AB;Random;2;216;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Gm9|A13b9|Dmaj9|Dmaj9|Dmaj9|Dm9|Dm9|Dmaj9"",""label"":""A"",""key"":""F""},{""chords"":""Cmaj7|F7|Fm7|Bb7|Cmaj7|Dm7|G7|C6|G9|Cmaj7|Am7|Dm7|G7|Dm7|G7|C6"",""label"":""B"",""key"":""C""}]};825
Random;AB;Random;2;239;{""key"":""Eb"",""structure"":""AB"",""sections"":[{""chords"":""Ebmaj7|Ebmaj7|Bbm7|Eb7,D7#5|Gm7b5|C7b9|Fm7|Bb7"",""label"":""A"",""key"":""Eb""},{""chords"":""Am7,Am7|Bm7b5,E7b9|F6,F#m7b5|Fmaj7,F7#11|E7#9,Fmaj7#11|G7sus,Cmaj7|A7b9|Dm7"",""label"":""B"",""key"":""Amin""}]};844
Random;AB;Random;2;206;{""key"":""Eb"",""structure"":""AB"",""sections"":[{""chords"":""Eb7|Abmaj7|Dm7|Dm7,Ebm7|Ebm7|Ab7,Eb6|Bb7"",""label"":""A"",""key"":""Eb""},{""chords"":""Fm7|Bb7#9|Eb69|Ab69|Eb69,Dbmaj7|Gm7b5|C7b9|Fm7,Bb7"",""label"":""B"",""key"":""Eb""}]};921
Random;AB;Random;2;248;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Bb6|Db07|Cm7|Ab7#11|Ab7#11|Dm7|G7#9|Gb7"",""label"":""A"",""key"":""Bb""},{""chords"":""Am7,D7|Dm7,G7|Cmaj7,Fmaj7,Bb7|Gm7,C7|Bm7b5,E7b9,Am7,D7|Bm7,Am7|Bm7b5,Am7,A7b9,Dm7|Bm7b5,E13"",""label"":""B"",""key"":""Amin""}]};1014
Random;AB;Random;2;184;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""F7|F7|Am7|D7|Gm7|C7|Gm7,C7|F"",""label"":""A"",""key"":""F""},{""chords"":""Eb6|C7|Fm7|Bb7|Bbm7|Eb7|Abmaj7,Abmaj7|F#07"",""label"":""B"",""key"":""Eb""}]};995
Random;AB;Random;2;230;{""key"":""Bbmin"",""structure"":""AB"",""sections"":[{""chords"":""Bbm,Gb7|F7b9,F7b9|Bbm6,Bbm6|Bbm,Bbm|Ebm6,Gm7b5|C7b9|Fm7,G7#9|C7b9,Fm7"",""label"":""A"",""key"":""Bbmin""},{""chords"":""Bbm6|Ebm7|Ab7|Db7|Eb7|Bbm7|Bbm7|Ebm7"",""label"":""B"",""key"":""Bbmin""}]};954
Random;AB;Random;2;220;{""key"":""Fmin"",""structure"":""AB"",""sections"":[{""chords"":""Fm7|Bb7,Fm|Fm|F7|Bbm,Bbm|F7b5#9|Bbm,Bbm"",""label"":""A"",""key"":""Fmin""},{""chords"":""Fm11|Eb69,Fm11|Db7#11|Cm7,F7|Bb7#9|Eb7,Ab|B07,Bbm7|Bbm7,Eb7"",""label"":""B"",""key"":""Fmin""}]};1016
Random;AB;Random;2;240;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Bbmaj7|Bbmaj7|G7|C7|Eb6|F7|Bb|Eb"",""label"":""A"",""key"":""Bb""},{""chords"":""Cm7,Cm7|Am7b5,D7b9|Gm7b5,C7b9|Fm7,G7b9|Cm7|Cm7|Dm7b5|Dm7b5|G7#5|Cm7|Am7b5|D7b9|Gm7|C7#9,F6"",""label"":""B"",""key"":""Cmin""}]};701
Random;AB;Random;2;237;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Bb6|Bbm6,C7b13|Fmaj7|Fmaj7|Bb7|Fmaj7"",""label"":""A"",""key"":""F""},{""chords"":""Gm6|Bb13#11|D13#11|D13#11|D13#11|Gm6|Eb7|D7|G7b13|G7b13|G7b13|G7b13|G7b13|Cm7|Gm7|Gm7"",""label"":""B"",""key"":""Gmin""}]};778
Random;AB;Random;2;226;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""Cmaj7,Dm7|G7,C|F,F|C#,C#|A,Ab|Cm,Cm|Ab,G|Bb,F7"",""label"":""A"",""key"":""C""},{""chords"":""Cm|Eb7,Eb7|Abmaj7,Dm7b5|G7b9,Cm7|Gm11,Gm9|Gm9,Gm9|Gm9,Gm9|Bb7,A7"",""label"":""B"",""key"":""Cmin""}]};661
Random;AB;Random;2;178;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""F6|D7|Gmaj7|G#07|F|Am|Am7|D7b9,G7"",""label"":""A"",""key"":""F""},{""chords"":""Fmaj7|Eb7|Am7|Ab07|Gm7|C7|F6|Bb7"",""label"":""B"",""key"":""F""}]};886
Random;AB;Random;2;172;{""key"":""G"",""structure"":""AB"",""sections"":[{""chords"":""Gsus|G|Dm7|E7|Am7|D7|Am7|D7|G6|E7#5|A7|Em7|Am7,D7|Bbm6"",""label"":""A"",""key"":""G""},{""chords"":""F7#11"",""label"":""B"",""key"":""D""}]};871
Random;AB;Random;2;164;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Gm7|C7|Gm7|C7"",""label"":""A"",""key"":""F""},{""chords"":""F,F|Faug|F6|F6|Dm7,G7|Gm7|C7,F6|Gm7,C7"",""label"":""B"",""key"":""F""}]};837
Random;AB;Random;2;205;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Gm7,C7|F6,Eb6|F7,F7|Bb6,B07|F6,Am7b5|Fm,Fm"",""label"":""A"",""key"":""F""},{""chords"":""Bbm7|Eb7|Abmaj7,Bbm7|Eb7,Ab6|C7|Fm7|Gm7,D7|Db7,C7"",""label"":""B"",""key"":""Ab""}]};861
Random;AB;Random;2;260;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""G7,C7|Fmaj7,Cm7|F7,Bbmaj7|Eb7,D7|Gm7,C7|Fmaj7,Bb7|F7|Bbmaj7,Am7|Ab07,Gm7|Am7,Dm7|Em7,C9|G6|Abmaj7,Gm7|C7,F6|C7|Am7"",""label"":""A"",""key"":""F""},{""chords"":""Em7|C6|C6|C6|C6|C6|B7b9b13|Em7"",""label"":""B"",""key"":""Emin""}]};799
Random;AB;Random;2;224;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Bbmaj7|Am7b5|D7b9|Gm7|C7|D6|A7|D6"",""label"":""A"",""key"":""Bb""},{""chords"":""Gm7|F#m7|B7|Emaj7|Am7|Dm7|G7|C|G|Dmaj9|Ab9#11|Gmaj7|Cm7|Cm7|Bb7,Bb7|Cmaj7,F7"",""label"":""B"",""key"":""C""}]};892
Random;AB;Random;2;233;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""Cm|Cm|C#m7b5|F#7b9|B7sus|E|Dmaj7|Em7"",""label"":""A"",""key"":""C""},{""chords"":""Abmaj7|G7#9|Cmaj7|Dm7|G7|Cmaj7|Cmaj7|C#07|Dm7|G7|Cmaj7|Dm7,G7|Gbmaj7#11|Fm7|Bb7|Eb7"",""label"":""B"",""key"":""Ab""}]};1029
Random;AB;Random;2;249;{""key"":""E"",""structure"":""AB"",""sections"":[{""chords"":""Emaj7|Emaj7|Eb7sus|D7sus|Emaj7|Amaj7|B7|Emaj7|F#7#11,F#7#11|F#7#11|F#m7|Dm6|F#7,B7|G#m7b5|C#7b9|F#m7"",""label"":""A"",""key"":""E""},{""chords"":""E|E|E|E|Amaj7|Emaj9|Bmaj7|F#maj9"",""label"":""B"",""key"":""C#min""}]};982
Random;AB;Random;2;231;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""Bbm7|Eb7|Dm7|G7|F#m7b5|Em7|B7b9|Em7"",""label"":""A"",""key"":""C""},{""chords"":""Gm|F7|Bbmaj7|Bbmaj7|Ebmaj7|Ebmaj7|Cm7|Am7b5|D7b9|Gmaj7|Eb7|D7b9|Gm|G7b9|Cm7|Ebm7"",""label"":""B"",""key"":""Gmin""}]};1000
Random;AB;Random;2;199;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Bbmaj7|Db07|Cm7|F7|Dm7|G7|Gb7|F7#11|Bb|Db07|Cm7|F7"",""label"":""A"",""key"":""Bb""},{""chords"":""Bm7|Bm7|Bm7|Bm7|Em7|Fmaj7|A7|A7"",""label"":""B"",""key"":""Bmin""}]};1019
Random;AB;Random;2;243;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Gm7|C7,F7|Bb6|Eb7,Bb7|Bb7,Bb7|D7,G7|Cm7,F7|Bb6,G7"",""label"":""A"",""key"":""Bb""},{""chords"":""Ebmaj7,Ebmaj7|Dm7b5,G7b9|Cm7,B7|Bb7,Eb6|Cm7,Cm7|Cm7|Am7b5,Abmaj7|Db7#11,C7#5#9"",""label"":""B"",""key"":""Eb""}]};1003
Random;AB;Random;2;214;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Bb6|Fm7,Bb7|Eb7|Bb|Gm7|C7|C#07|Cm7,F7"",""label"":""A"",""key"":""Bb""},{""chords"":""Cm7|Cm7|F7|Ebmaj7|Cm7,Am7b5|D7b13,D7b13|Gm7,Am7b5|D7b13,Gm6"",""label"":""B"",""key"":""Gmin""}]};728
Random;AB;Random;2;183;{""key"":""Bb"",""structure"":""AB"",""sections"":[{""chords"":""Am7b5|D7b9|Ebmaj7|Gm7|C7|C7,C7|F7sus|F7"",""label"":""A"",""key"":""Bb""},{""chords"":""Gmaj7|Cm7|F7|E7|Am7|Eb7|D7|G6"",""label"":""B"",""key"":""G""}]};697
Random;AB;Random;2;185;{""key"":""C"",""structure"":""AB"",""sections"":[{""chords"":""Cmaj7|A7|Dm7|G7|G7|C|C,G7|Cmaj7,Cmaj7"",""label"":""A"",""key"":""C""},{""chords"":""Bb7|A7b9|Dm|Dmb6|Dm6|D7#9|Gm7|A7"",""label"":""B"",""key"":""Dmin""}]};812
Random;AB;Random;2;220;{""key"":""Cmin"",""structure"":""AB"",""sections"":[{""chords"":""D7|G7"",""label"":""A"",""key"":""Cmin""},{""chords"":""Gb7,Gb7|G7,Dbmaj7#11|Dbmaj7#11,Dbmaj7#11|Dbmaj7#11,Bb7|Ebm7,Bb7|Ebm7,Ab13|Dbmaj7,Bbmaj7|Fm7,E07"",""label"":""B"",""key"":""Db""}]};831
Random;AB;Random;2;227;{""key"":""Db"",""structure"":""AB"",""sections"":[{""chords"":""Dbmaj7#11|Dbmaj7#11|Gm7|C7|B7|Dbmaj7|Ab9sus|Ab7#11"",""label"":""A"",""key"":""Db""},{""chords"":""Gm7b5|Gb7#11|F7b9|Bbm|Abm|Bbm|Abm|Bb7|Ebm7|Ab7#5|Db7#9|Gbmaj7"",""label"":""B"",""key"":""Db""}]};838
Random;AB;Random;2;150;{""key"":""Db"",""structure"":""AB"",""sections"":[{""chords"":""Em7|A7|Ebm7|Ab7"",""label"":""A"",""key"":""Db""},{""chords"":""Fm|Bbm6|F7b9|Bbm7"",""label"":""B"",""key"":""Fmin""}]};835
Random;AB;Random;2;240;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""G7,C7|F6,Fmaj7|Abm7,Gm7|Am7|Gm7,C7|Fmaj7,Em7b5|A7,D7|Gm7|C7|Cm7|F7b9|Bbm|Bbmaj7|Eb7|F7|Bbmaj7"",""label"":""A"",""key"":""F""},{""chords"":""Dm|Em7b5|A7b9|Dm|Gm|Gm|Dm|Em7b5"",""label"":""B"",""key"":""Dmin""}]};806
Random;AB;Random;2;225;{""key"":""F"",""structure"":""AB"",""sections"":[{""chords"":""Fmaj7,Fmaj7|Dm7,Gm7|C7,Fmaj7|Em7b5,A7|Dm,Dm7|G7,G7|Gm7|C7"",""label"":""A"",""key"":""F""},{""chords"":""Dm7|G7|Dm7|Bbmaj7,B07|F7#9|Bb7|A7|Dm6|Dm6|Eb7|D7|Gm7"",""label"":""B"",""key"":""Dmin""}]};860
